p,t,maximizing_S_count,affine_orbit_count,normalized_models_enumerated,additive_energy_p25,additive_energy_p50,additive_energy_p75,additive_energy_p99,energy_distribution_complete,proven,search_method
347,28,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,29,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,30,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,31,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,32,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,33,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,34,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,35,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,36,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,37,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,38,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,39,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,40,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,41,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,42,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,43,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,44,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,45,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,46,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,47,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,48,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,49,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,50,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,51,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,52,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,53,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,54,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,55,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,56,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,57,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,58,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,59,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,60,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,61,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,62,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,63,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,64,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,65,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,66,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,67,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,68,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,69,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,70,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,71,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,72,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,73,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,74,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,75,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,76,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,77,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,78,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,79,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,80,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,81,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,82,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,83,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,84,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,85,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,86,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,87,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,88,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,89,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,90,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,91,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,92,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,93,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,94,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,95,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,96,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,97,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,98,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,99,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,100,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,101,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,102,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,103,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,104,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,105,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,106,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,107,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,108,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,109,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,110,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,111,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,112,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,113,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,114,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,115,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,116,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,117,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,118,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,119,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,120,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,121,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,122,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,123,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,124,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,125,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,126,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,127,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,128,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,129,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,130,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,131,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,132,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,133,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,134,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,135,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,136,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,137,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,138,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,139,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,140,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,141,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,142,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,143,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,144,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,145,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,146,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,147,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,148,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,149,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,150,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,151,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,152,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,153,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,154,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,155,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,156,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,157,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,158,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,159,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,160,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,161,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,162,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,163,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,164,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,165,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,166,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,167,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,168,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,169,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,170,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,171,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,172,1,,67,3451869,3451869,3451869,3451869,false,false,constructive_bruteforce
347,173,67,,67,2595601,2596385,2597653,3451869,false,false,constructive_bruteforce
349,1,67,,67,2641226,2641874,2642810,3512074,false,false,constructive_bruteforce
349,2,1,,67,2643290,2643290,2643290,2643290,false,false,constructive_bruteforce
349,3,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,4,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,5,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,6,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,7,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,8,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,9,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,10,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,11,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,12,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,13,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,14,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,15,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,16,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,17,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,18,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,19,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,20,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,21,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,22,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,23,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,24,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,25,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,26,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,27,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,28,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,29,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,30,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,31,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,32,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,33,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,34,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,35,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,36,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,37,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,38,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,39,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,40,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,41,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,42,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,43,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,44,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,45,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,46,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,47,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,48,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,49,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,50,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,51,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,52,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,53,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,54,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,55,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,56,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,57,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,58,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,59,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,60,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,61,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,62,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,63,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,64,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,65,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,66,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,67,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,68,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,69,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,70,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,71,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,72,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,73,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,74,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,75,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,76,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,77,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,78,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,79,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,80,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,81,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,82,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,83,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,84,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,85,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,86,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,87,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,88,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,89,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,90,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,91,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,92,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,93,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,94,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,95,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,96,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,97,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,98,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,99,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,100,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,101,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,102,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,103,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,104,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,105,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,106,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,107,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,108,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,109,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,110,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,111,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,112,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,113,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,114,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,115,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,116,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,117,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,118,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,119,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,120,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,121,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,122,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,123,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,124,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,125,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,126,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,127,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,128,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,129,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,130,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,131,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,132,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,133,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,134,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,135,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,136,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,137,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,138,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,139,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,140,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,141,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,142,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,143,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,144,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,145,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,146,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,147,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,148,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,149,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,150,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,151,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,152,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,153,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,154,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,155,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,156,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,157,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,158,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,159,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,160,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,161,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,162,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,163,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,164,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,165,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,166,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,167,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,168,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,169,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,170,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,171,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,172,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,173,1,,67,3512074,3512074,3512074,3512074,false,false,constructive_bruteforce
349,174,67,,67,2641226,2641874,2642810,3512074,false,false,constructive_bruteforce
353,1,67,,67,2732640,2733420,2734344,3634576,false,false,constructive_bruteforce
353,2,1,,67,2732576,2732576,2732576,2732576,false,false,constructive_bruteforce
353,3,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,4,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,5,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,6,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,7,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,8,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,9,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,10,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,11,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,12,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,13,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,14,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,15,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,16,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,17,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,18,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,19,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,20,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,21,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,22,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,23,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,24,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,25,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,26,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,27,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,28,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,29,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,30,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,31,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,32,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,33,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,34,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,35,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,36,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
